frame_id,video_id,source_video,source_video_sha256,source_frame_index,target_seconds,actual_seconds,absolute_pts_seconds,timestamp_error_seconds,clockwise_rotation,width,height,relative_path,png_sha256,decoded_bgr_sha256,bytes,dhash64,brightness,focus_laplacian_variance,physical_tyre_id,original_group_id,mileage_proxy,label_status,split,review_status
phase2_video2_t0011500_f000342,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,342,11.5,11.529678,11.529678,0.029678000000000537,90,1080,1920,data/new_frames/video2/phase2_video2_t0011500_f000342.png,766580d6408ee973f329de79aa09486e210388c994af516c976f83868baafbaa,6e7ea0332efb8763d0f2fdd2ab1f6a86b3978608167527f4161095ab72776d9f,981747,dd5dfd7bdbfd7d74,117.51090494791667,437.50277482065155,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0012000_f000356,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,356,12.0,12.001644,12.001644,0.001644000000000645,90,1080,1920,data/new_frames/video2/phase2_video2_t0012000_f000356.png,6abf7591fe0e80c6762ec86370cd18355b49ccabb4d6dadfc46d773976785e33,43277a10403c964ad92d1917785ae422362e9be24f6c01d08fd518fea9f92cfc,1004922,fd7d75776d6d7d74,117.03900146484375,482.07354413064905,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0012500_f000371,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,371,12.5,12.506956,12.506956,0.006956000000000628,90,1080,1920,data/new_frames/video2/phase2_video2_t0012500_f000371.png,192799cddf667009ec5c82cd87cf74ce826d5843fc9ab62eafac8b03d1dfe324,14cece14ae475c99b919524b32037f780637cd417c882912156979113e0efa49,961422,dd7575777d6d6d74,116.28857421875,484.3143684793678,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0013000_f000386,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,386,13.0,13.013022,13.013022,0.013021999999999423,90,1080,1920,data/new_frames/video2/phase2_video2_t0013000_f000386.png,d8155cc21975198a209f5da55d50d0d8ef14785e8bfcb053997121b009ef1168,807327324138fccf341d2c187270cc0c4571f97c5441845dc8a5ffa41dac94b0,963910,d555757b7d7d7d74,120.76340060763889,492.9372409530627,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0013500_f000401,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,401,13.5,13.518333,13.518333,0.018333000000000155,90,1080,1920,data/new_frames/video2/phase2_video2_t0013500_f000401.png,468cafe8a0f39f6aaa737609473e809fb0e5826615ea0131ae3733a01ebbc5a2,be809051c4248fa5139e4d38180937bcd51da4f50a7409221818e6d4f1098a7f,948588,dd556557757d6d74,119.04737684461806,487.85209972751727,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0014000_f000416,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,416,14.0,14.0244,14.0244,0.024399999999999977,90,1080,1920,data/new_frames/video2/phase2_video2_t0014000_f000416.png,5a2e15780e1e82f7592a9a95ff2f3c638f1db904747222b243745a1083b51212,5d6ae7700d952faa25af8e2b0a6d8d6c97d9978448377b78e9db76ae4e0968fb,962759,dd7d757f7d6d7d34,119.22846815321181,459.8650999760462,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0014500_f000431,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,431,14.5,14.529711,14.529711,0.02971100000000071,90,1080,1920,data/new_frames/video2/phase2_video2_t0014500_f000431.png,41b5b85bf50725432ff2774e333057a1b3cdf65f8c4e85c43c84b253b8d12ebb,1b7f8d23323f0cb6486bb0578f8155d2743d6da2174c11d38c2dde336848c754,940768,ed757577ed6d7d34,119.53695339626736,420.5366176123512,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0015000_f000445,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,445,15.0,15.001678,15.001678,0.0016780000000000683,90,1080,1920,data/new_frames/video2/phase2_video2_t0015000_f000445.png,1d3e121917802d05f6d8d5707cbff0c72b3e2fd1da2ac83945bb805be304a088,6ef7b4c909fd44366b548137209fcbbf435a79ce22ff81cf92b9adc6d34c9679,954081,dd5555f7fd6d7d34,117.66580539279514,315.34197321037453,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0015500_f000460,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,460,15.5,15.507744,15.507744,0.007744000000000639,90,1080,1920,data/new_frames/video2/phase2_video2_t0015500_f000460.png,69208daf2a482e0bd6f099607da46edfb78b0f9641f420bc87e512c83eb853fb,3554afb286b00a174784e9f9e1ccf15af98b7e0be52835d6ace286a4f8bc9b3c,969698,7d757577554d6d34,124.09214274088542,476.25230496293966,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0016000_f000475,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,475,16.0,16.013056,16.013056,0.013055999999998846,90,1080,1920,data/new_frames/video2/phase2_video2_t0016000_f000475.png,2c65e24806f80a47ec02aab40cf0f3ba76e0b43a0fa27b3ee65facdc1036d82e,eb785a34b30aa20ade3bf15f567e383bf436456d03e72c48b150c29a8a18de4b,962212,5d75757765756d34,119.20713297526042,462.5696790218353,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0016500_f000490,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,490,16.5,16.519122,16.519122,0.019121999999999417,90,1080,1920,data/new_frames/video2/phase2_video2_t0016500_f000490.png,521e9a2efde884671b16dd3020529b5c1b41789a7f8468e086a61d50f6444ea5,eb0d1d3c5b913ccff0ccf3672fdb5771052f6054c3a2d62b9f9760e2d11e5c1c,958687,55694957757d7d34,122.86052788628473,499.5010959891902,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0017000_f000505,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,505,17.0,17.024433,17.024433,0.024432999999998373,90,1080,1920,data/new_frames/video2/phase2_video2_t0017000_f000505.png,6c72ef65f839c6b234a44f5b974ed1c4f4af3d3a2afdb8d17ca752e9bae16c9b,b7acf886ebbf8b6a41b421288b3630afe7859bc5c4694575b43890db206c8fdf,947671,f559796b756d6d34,121.57756212022569,530.6475448210575,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0017500_f000520,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,520,17.5,17.5305,17.5305,0.03049999999999997,90,1080,1920,data/new_frames/video2/phase2_video2_t0017500_f000520.png,cf6158fcf991b61b1763c9ace5841ed5cd88c13a608e175c36507036d35cb1d7,536c2e045fd0d954651deff3ad68a8ad5f096632ef2a9a455c95ca6382ce72f7,963713,e559796b6d7d7d74,121.22564697265625,537.5963754112613,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0018000_f000534,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,534,18.0,18.002478,18.002478,0.0024779999999999802,90,1080,1920,data/new_frames/video2/phase2_video2_t0018000_f000534.png,9783a62f0e601adc4bec85d3876a9f7c298bd6d467d57b9ed57377f94aaebf9b,b65a5b5cfa52cfb286f0a368b1ea773ac982d1abb61503d54c64ab96069c38e5,1020287,e559797b69656d74,119.90149603949652,544.1548596918124,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0018500_f000549,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,549,18.5,18.507778,18.507778,0.007777999999998286,90,1080,1920,data/new_frames/video2/phase2_video2_t0018500_f000549.png,c190c5e2a47ab5b44238c80b2f0cacd9dab16a4398a949d0d972d8e92f136ca3,5bb3ef31c29bb4df9a326daf567c8ba0425717685d5df50e305e2f41d19f0833,938023,e559717b69757d74,120.21019151475694,552.4605261705079,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0019000_f000564,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,564,19.0,19.013844,19.013844,0.013843999999998857,90,1080,1920,data/new_frames/video2/phase2_video2_t0019000_f000564.png,ebdf95471decbad8f852d554c8353a9b4ad9df0118f08c199c90bc27d704e92e,a466040067e167b42041f26fefd54070226d17bda1240e6d3ffa5a7ed942b7c3,966685,e159796b6d756574,120.94157579210069,385.6348850079525,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0019500_f000579,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,579,19.5,19.519156,19.519156,0.01915599999999884,90,1080,1920,data/new_frames/video2/phase2_video2_t0019500_f000579.png,79f633f81a9a62ec362f1939474ef1fa7effe96b82bac5602da36cf63833da29,f5c54124d2564279f93d17e98f994f9eb16b4e03ec825702734a646a55130f46,954193,e559796f6d657574,117.14894612630208,553.737123089072,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0020000_f000594,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,594,20.0,20.025222,20.025222,0.02522199999999941,90,1080,1920,data/new_frames/video2/phase2_video2_t0020000_f000594.png,b428211b3635d699d88eed0558ebdd5465246f263b02b8e0e87bc6c1c9d27d48,3b6dacc1a1e89907571c3e349a8290dc91d7e59c2af11adcc6f4fdc7bee08620,1014524,e5597b6b6d7d7d74,124.15231662326389,563.6680892174259,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0020500_f000609,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,609,20.5,20.530533,20.530533,0.030532999999998367,90,1080,1920,data/new_frames/video2/phase2_video2_t0020500_f000609.png,b064d7e0c5692d3192dfb6fbad9a1a51081dd5e80cb2358a5ebace15333aaa57,06ee6aa38d2e247ee188048d963613f93eec05d86b7d64e11792aad941166017,952373,ed51517b69457d74,118.92784288194444,590.3555214084502,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0021000_f000623,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,623,21.0,21.002511,21.002511,0.0025109999999983756,90,1080,1920,data/new_frames/video2/phase2_video2_t0021000_f000623.png,bfcf5f8a23f672e7d1452e4e020782e44a4861089465a321dadcc7080e7e4122,be6ea67e71e02f44258e8cd665b4cd371181d49fc39ebceb119451680cd25911,954529,e559596b69757d74,120.41409640842014,566.7706262386507,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0021500_f000638,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,638,21.5,21.508578,21.508578,0.008577999999999975,90,1080,1920,data/new_frames/video2/phase2_video2_t0021500_f000638.png,feb3f9c6506c38310148fad9f2b887ca61e893adbb6860f4f3f4c73d4f4dda3e,0a95f01ae2e44f04b450253cdefcda369e1472d48a592fc591e1596040302e55,977460,e559797b69656d74,120.41705322265625,550.3141137570788,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0022000_f000653,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,653,22.0,22.013878,22.013878,0.01387799999999828,90,1080,1920,data/new_frames/video2/phase2_video2_t0022000_f000653.png,27f7bb59c36742648f8edb11532d83b176530814d9cda459a08bf872d35cd36a,7c2e2e3c8673888bf6489ad940b9752f3b5682f605f65b3781f4d75152901b50,972757,e559796b6d7d7d74,118.73245578342014,557.375024580661,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0022500_f000668,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,668,22.5,22.519944,22.519944,0.01994399999999885,90,1080,1920,data/new_frames/video2/phase2_video2_t0022500_f000668.png,2a9b98003c4bad78b72261693cd21ed4e17dad7e569a34964b8d275479b6e533,d37ed5eab0c90ce5407d8f0e24dddafe84e35e552107119981a278349a70954c,971952,f559797b6d756574,121.32095675998264,384.8118290426094,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0023000_f000683,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,683,23.0,23.025256,23.025256,0.025255999999998835,90,1080,1920,data/new_frames/video2/phase2_video2_t0023000_f000683.png,e66169df3896277e6c5a43260fefad46994cd534ba4da9c55b712d14beba1ad9,3a49c6c8aca678f6654791f95bf929fcf9098788b33e697732d13d9042b7e0eb,951045,e55d515b596d5d34,118.57202826605902,553.3241825339235,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0023500_f000698,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,698,23.5,23.531322,23.531322,0.031321999999999406,90,1080,1920,data/new_frames/video2/phase2_video2_t0023500_f000698.png,d85cbbf53be199a452acf7dbbb0f4ed7bd4a60d578be180cda7c07dcdac3e2b7,07e1380abd433e131e41dd20ad559cc4aa2932b555a3a75fd87297e40bf6fe01,971297,e571535759ed5d34,122.92395697699652,578.9244233561151,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0024000_f000712,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,712,24.0,24.0033,24.0033,0.0032999999999994145,90,1080,1920,data/new_frames/video2/phase2_video2_t0024000_f000712.png,18d711f8454c4c4efec0a472f632e05085472dd9587ab27bd1687ab543558388,abc7a463dd257b978f935d1da3a302057e6e5ab4037c93b604586e972a5cd930,990225,e175555359dd7d34,119.89135064019098,566.7162224418128,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0024500_f000727,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,727,24.5,24.508611,24.508611,0.00861099999999837,90,1080,1920,data/new_frames/video2/phase2_video2_t0024500_f000727.png,080415e2478efe7ac68165fba988ea9a0f895496a838115675ba6867e28395b5,aae0e1555ac36a517315b8da44cfd30e34150b3eb0e6510292b2d71c1ef8a455,929376,e571555351dd5d14,120.23735894097223,579.3747379028779,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0025000_f000742,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,742,25.0,25.014678,25.014678,0.014677999999999969,90,1080,1920,data/new_frames/video2/phase2_video2_t0025000_f000742.png,a88b68e799f6a0d1a72c2def3442032e7fc6a4980ef0e644ab4e07778a034643,6a1c80915ae606c1764dec4997ef94c4e5e60d14aa07b1a5ef52568ad7224452,975475,e559595b59e55d74,120.62491861979167,391.4376487715377,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0025500_f000757,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,757,25.5,25.519978,25.519978,0.019977999999998275,90,1080,1920,data/new_frames/video2/phase2_video2_t0025500_f000757.png,15c52bd14de34152f6d4ae543ffa58c73c7788e6dbbed3e716cc897f3bf9ed8a,ee81f83d4f6ed15246c7840d4abbc1ac6e916a21db35d05fad4952bdd41ca528,959195,e5595153594d7d74,116.81523301866319,589.8443138632051,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0026000_f000772,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,772,26.0,26.026044,26.026044,0.026043999999998846,90,1080,1920,data/new_frames/video2/phase2_video2_t0026000_f000772.png,91387ed6af6cb32a5f3ba8c56ecde8563bc77c312e52ba60387bfaf53d2af33d,95a5a3a7b082acb8c3885e68632ef27c773f7d9c6d0074352c597c867f1e21d8,985844,e559597b69655d74,118.50433349609375,541.4042410217226,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0026500_f000787,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,787,26.5,26.531356,26.531356,0.03135599999999883,90,1080,1920,data/new_frames/video2/phase2_video2_t0026500_f000787.png,bd148497fd4df0cc21e0a47763b8bda4304ad03ab9312322b1c70bea8967ff24,b8b687b67996738eb43a20a860d4c8c4031c8c95a4ef4bc03c7728cb47f61a3b,940926,e559597b6de5dd74,119.61456298828125,551.0683138303826,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0027000_f000801,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,801,27.0,27.003333,27.003333,0.0033330000000013627,90,1080,1920,data/new_frames/video2/phase2_video2_t0027000_f000801.png,788f88697506bdbcd94bf66a2a7a86d28e5eaab611a6276413e8a02b9c7f4f87,4960d350800980c2cca4d3c23943fbfd1b91af811b0f345aabe8ad7fbbd5eb23,975713,e559515379cd7d74,118.79214138454861,554.2280355277989,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0027500_f000816,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,816,27.5,27.5094,27.5094,0.009399999999999409,90,1080,1920,data/new_frames/video2/phase2_video2_t0027500_f000816.png,4ac7357138448a2442c4308659f8098ee1ea38c8acf0e0ef575611f49eb9ea0e,540b36feef24168cd0fd36c422709b831a6a5a1c432c312f2d89818064d5fef4,996432,e559597b69d55d74,119.1617431640625,584.7082908480531,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0028000_f000831,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,831,28.0,28.014711,28.014711,0.014710999999998364,90,1080,1920,data/new_frames/video2/phase2_video2_t0028000_f000831.png,dbf12dd5cbf4b9b551795d1b048088904320e22f73b7168c6d921a0f2a64f3b4,ccc2d280b0a2b748d35bc125a9dcafa966b5e1a7f86ff7c3b1b73b37910630ec,976111,e559555379ed5d74,121.81220838758681,588.27500758895,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0028500_f000846,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,846,28.5,28.520778,28.520778,0.020777999999999963,90,1080,1920,data/new_frames/video2/phase2_video2_t0028500_f000846.png,3d39b82570a3f1c87c054ce1f141f0e37241cee0e83195dcdd001de73ead4e12,f68a79e50e9e6a81985b4dd03f1602723fdbd6ade03433fee031355f1065a79f,999244,e5715553595d5d74,119.96590847439236,613.3769566304521,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0029000_f000861,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,861,29.0,29.026078,29.026078,0.02607799999999827,90,1080,1920,data/new_frames/video2/phase2_video2_t0029000_f000861.png,9ec694274bc195b697f8b8952f0d52a2d3b63f1082b87eb4d80788c73003326c,f866d008820d5a80fdecfee016e0fb251910ffffd8eceee98092c0a8cf4224df,996470,e55955535ddd6d76,116.20747884114583,500.5794088840026,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0029500_f000876,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,876,29.5,29.532144,29.532144,0.03214399999999884,90,1080,1920,data/new_frames/video2/phase2_video2_t0029500_f000876.png,08f523a40531ffa80dd048df0a78ba1fc8850298a24b85f95713c1258ee6ae22,6e1c6aabd02fb070068a93425c9aa380c11032ccceae0c2c3b2879944134396b,982479,e559595b5dcd5d76,119.29111735026042,598.710764159713,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0030000_f000890,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,890,30.0,30.004122,30.004122,0.004121999999998849,90,1080,1920,data/new_frames/video2/phase2_video2_t0030000_f000890.png,f687d34d6e5eeea73b0d18a517d8594ac990ccbbc92041fcebb0f7b8fd82bb45,2c0be20b649c4bc7f3909568afad6a0affa0ee342ce9aae7bafcaa2a55d5ef9d,1037951,ed35575353dd6d76,124.86139594184027,607.9335145832579,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0030500_f000905,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,905,30.5,30.509433,30.509433,0.009433000000001357,90,1080,1920,data/new_frames/video2/phase2_video2_t0030500_f000905.png,60e23d57b2d518f5bfcc359f6b16b7289c08f1e27da8f89b97ad2e5fb291afe5,9aa09101dad650f3fec957afff716eb6c52595f7671c9b27dd88886adccfcf9d,990221,e575755751dd6d76,120.70218234592014,583.7486474314866,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0031000_f000920,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,920,31.0,31.0155,31.0155,0.015499999999999403,90,1080,1920,data/new_frames/video2/phase2_video2_t0031000_f000920.png,4d25ee4f58ecadd8eff162a1b06c7207937d54886b296f10ecdc8c0705a48777,aff0c01adef2b5b5c533cfcb143df97e5c952a41055bc448c47a3942590fa244,1022872,e571515359d54d74,119.61674669053819,593.5020828924061,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0031500_f000935,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,935,31.5,31.520811,31.520811,0.02081099999999836,90,1080,1920,data/new_frames/video2/phase2_video2_t0031500_f000935.png,438c4cdf7c9193494f5952e4a73262477e6914cd7f12bf9a2a7e64a4aa160e05,6af2da861fbc0b212f902847065576ff986be28ef17bec9f9a9d52d4d02361a5,1019705,e55d555f69e55d36,117.86487494574652,577.6939068366256,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0032000_f000950,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,950,32.0,32.026878,32.026878,0.02687800000000351,90,1080,1920,data/new_frames/video2/phase2_video2_t0032000_f000950.png,6692e2001bd71be954c59ff6156addda708da8c9453d444d6e009c0e04437019,6fc8fd246508b3f3914f3bfce4ff5027eb395a707efe202e8260c7a88fc3c510,1087438,dd5d696b6d6d7d76,116.98552110460069,562.4714793352709,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0032500_f000965,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,965,32.5,32.532178,32.532178,0.032178000000001816,90,1080,1920,data/new_frames/video2/phase2_video2_t0032500_f000965.png,61fad9202663c0844e375d841ab4cf7145bf8791b129b3683326eb172c6234f5,52c4bbbfcfc836acf82e6c7b63836d900347cce20ca473c122bed4b064fff800,1058832,c55d596b6dd55d36,118.44407145182292,566.58149267195,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0033000_f000979,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,979,33.0,33.004156,33.004156,0.004156000000001825,90,1080,1920,data/new_frames/video2/phase2_video2_t0033000_f000979.png,601e3ad944973f758f7c684808acd893cf299c0bf73c257102aacd6b20ddf4a0,81d25aa248ff0e3404a705e69faf055cbbccf9d8c86d662534d09fad72602c88,1146974,e559595b6d657d76,120.73914930555556,551.6243789944751,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0033500_f000994,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,994,33.5,33.510222,33.510222,0.010221999999998843,90,1080,1920,data/new_frames/video2/phase2_video2_t0033500_f000994.png,07109447dab2284dd2bf22b64761af3650188031af4051b6e42360c472286d06,29992d7317d1dc9523f794afe9487322b7450273cd4c4d3b906f7142c4146a4a,1187603,e559715b6df53576,122.78145345052083,627.3014222879744,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0034000_f001009,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1009,34.0,34.015533,34.015533,0.015532999999997799,90,1080,1920,data/new_frames/video2/phase2_video2_t0034000_f001009.png,c74d4bcc32dc893dcc1f5c62f26402e4280bfe3fad88cf3d2362010143303369,830e239cbee33ed1d988c8391e98605f4bd9fb91c933e9b298384ce86d51f46b,1282347,e55d597b6d755d76,123.4232177734375,611.7586054566005,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0034500_f001024,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1024,34.5,34.5216,34.5216,0.021599999999999397,90,1080,1920,data/new_frames/video2/phase2_video2_t0034500_f001024.png,a401ebd5a6cef92e09f438acfa20a1c9a6cfa3213f691e34703c51c674720f0b,188473dbe6e326d2c4215d44ca5d5c77cbf4172718317e7bed0fce5e579f46e0,1259399,e55d797b4d655d76,122.69457329644098,447.3915507438374,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0035000_f001039,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1039,35.0,35.026911,35.026911,0.026910999999998353,90,1080,1920,data/new_frames/video2/phase2_video2_t0035000_f001039.png,f06360bde55df8aaadc3b8ba56b4440a847d18e612c62c0b573bac38bd9341f6,f6b8e121968c7ee71709acdd4f3b5959d8bdce920a308499e3d40a98ab981c36,1312642,d579555b6d7d5d76,120.51974148220486,600.9718709550798,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0035500_f001054,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1054,35.5,35.532978,35.532978,0.03297799999999995,90,1080,1920,data/new_frames/video2/phase2_video2_t0035500_f001054.png,7cf87861a10f2e81abaacd662ec3ab1428e9f811001afed0f3cc2ecd4195e027,26eb50cd2846ac7da687590ed5e0dc552ce92ddd7c44fec854eeb710f5e4f0bb,1284624,e5595953595d6d76,121.21776665581598,605.134218454315,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0036000_f001068,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1068,36.0,36.004944,36.004944,0.004944000000001836,90,1080,1920,data/new_frames/video2/phase2_video2_t0036000_f001068.png,fa9734a22481575b30b9b7829c0dba0d6bbf0f5569835b594ddc078b57e4da0d,52f4293995cc6151ac0c130015278e49ebd89844c49246b9c0ebb9f77d2ac808,1300701,e571795b51556d76,120.71794297960069,663.3870908282697,,,,unlabelled,UNASSIGNED,pending
phase2_video2_t0036500_f001083,video2,Video2.mp4,ede61beae3361da86253c295dddf9ff3ac5e0c9901d07e1fe8161dc9c2d66ea7,1083,36.5,36.510256,36.510256,0.010255999999998267,90,1080,1920,data/new_frames/video2/phase2_video2_t0036500_f001083.png,2b3bc328ba93cea1a0338408424f09994b737757839b4a3569ae7c8ef4ee1346,4e1f4ffd69e2519aa68bf63387b9156ae3e1785aabf942dd6f672766022521c0,1273853,a579515b51f56d76,120.03363715277777,622.1325833024342,,,,unlabelled,UNASSIGNED,pending
